block_height,block_time
678786,1618163794
678787,1618164235
678788,1618164653
678789,1618164892
678790,1618164891
678791,1618164988
678792,1618165145
678793,1618165202
678794,1618165811
678795,1618166590
678796,1618167529
678797,1618168025
678798,1618168243
678799,1618168489
678800,1618168534
678801,1618169264
678802,1618169350
678803,1618170141
678804,1618170507
678805,1618171592
678806,1618171678
678807,1618172083
678808,1618172308
678809,1618173082
678810,1618173612
678811,1618173926
678812,1618174331
678813,1618174642
678814,1618174840
678815,1618175251
678816,1618175650
678817,1618176571
678818,1618177501
678819,1618178733
678820,1618178761
678821,1618180448
678822,1618181511
678823,1618181613
678824,1618181762
678825,1618181779
678826,1618183539
678827,1618184839
678828,1618185038
678829,1618185537
678830,1618186272
678831,1618187189
678832,1618189160
678833,1618189259
678834,1618190602
678835,1618190797
678836,1618190961
678837,1618191128
678838,1618192216
678839,1618192761
678840,1618192911
678841,1618193437
678842,1618193959
678843,1618194417
678844,1618195041
678845,1618195907
678846,1618195960
678847,1618196186
678848,1618197342
678849,1618197928
678850,1618198277
678851,1618198920
678852,1618199262
678853,1618199356
678854,1618199462
678855,1618199768
678856,1618199966
678857,1618201309
678858,1618201536
678859,1618202132
678860,1618202545
678861,1618202707
678862,1618203254
678863,1618205932
678864,1618205962
678865,1618206048
678866,1618206608
678867,1618207765
678868,1618207873
678869,1618208959
678870,1618210208
678871,1618212532
678872,1618212628
678873,1618212977
678874,1618213767
678875,1618214462
678876,1618215027
678877,1618215601
678878,1618215947
678879,1618216368
678880,1618216426
678881,1618216557
678882,1618216571
678883,1618217384
678884,1618217479
678885,1618218007
678886,1618218552
678887,1618218681
678888,1618218972
678889,1618219850
678890,1618220136
678891,1618220740
678892,1618220920
678893,1618221021
678894,1618221171
678895,1618221585
678896,1618223323
678897,1618224446
678898,1618224475
678899,1618225795
678900,1618225900
678901,1618226813
678902,1618227480
678903,1618227561
678904,1618228146
678905,1618229732
678906,1618230140
678907,1618230207
678908,1618231421
678909,1618232112
678910,1618232790
678911,1618235009
678912,1618235233
678913,1618235859
678914,1618236287
678915,1618236388
678916,1618236464
678917,1618237247
678918,1618238884
678919,1618239351
678920,1618239541
678921,1618239888
678922,1618239959
678923,1618240510
678924,1618241715
678925,1618243255
678926,1618246281
678927,1618246349
678928,1618247074
678929,1618247098
678930,1618247171
678931,1618247301
678932,1618248117
678933,1618248702
678934,1618249692
678935,1618250298
678936,1618250751
678937,1618251174
678938,1618252740
678939,1618253351
678940,1618253472
678941,1618254206
678942,1618254362
678943,1618254828
678944,1618255005
678945,1618256518
678946,1618257188
678947,1618257228
678948,1618257854
678949,1618258061
678950,1618258271
678951,1618258816
678952,1618259979
678953,1618260341
678954,1618260406
678955,1618261174
678956,1618261984
678957,1618262180
678958,1618262589
678959,1618262655
678960,1618262908
678961,1618263201
678962,1618263834
678963,1618265007
678964,1618265450
678965,1618265600
678966,1618267073
678967,1618268141
678968,1618268766
678969,1618268929
678970,1618268979
678971,1618269798
678972,1618270069
678973,1618271488
678974,1618272281
678975,1618273524
678976,1618273866
678977,1618274250
678978,1618275596
678979,1618276417
678980,1618276653
678981,1618277043
678982,1618277339
678983,1618277652
678984,1618277980
678985,1618278147
678986,1618278244
678987,1618280712
678988,1618280895
678989,1618281550
678990,1618281792
678991,1618282377
678992,1618282409
678993,1618282510
678994,1618283316
678995,1618283701
678996,1618284068
678997,1618285410
678998,1618285737
678999,1618285922
679000,1618286570
679001,1618286629
679002,1618287259
679003,1618287464
679004,1618287628
679005,1618287756
679006,1618287865
679007,1618288544
679008,1618288584
679009,1618288801
679010,1618289446
679011,1618289665
679012,1618290267
679013,1618291362
679014,1618291881
679015,1618292115
679016,1618293395
679017,1618293419
679018,1618293535
679019,1618295621
679020,1618297632
679021,1618298931
679022,1618299090
679023,1618299228
679024,1618299328
679025,1618299928
679026,1618301624
679027,1618302667
679028,1618302925
679029,1618303171
679030,1618303413
679031,1618303526
679032,1618304272
679033,1618304968
679034,1618305064
679035,1618306131
679036,1618306535
679037,1618307585
679038,1618308952
679039,1618309368
679040,1618309466
679041,1618310156
679042,1618310359
679043,1618310485
679044,1618310525
679045,1618311080
679046,1618311544
679047,1618314088
679048,1618315068
679049,1618316045
679050,1618316992
679051,1618320416
679052,1618320419
679053,1618320796
679054,1618320827
679055,1618321129
679056,1618321843
679057,1618322230
679058,1618322508
679059,1618322590
679060,1618323505
679061,1618324529
679062,1618325211
679063,1618326512
679064,1618326872
679065,1618327059
679066,1618327411
679067,1618328916
679068,1618328941
679069,1618329295
679070,1618329818
679071,1618330068
679072,1618330134
679073,1618330828
679074,1618330971
679075,1618332455
679076,1618333257
679077,1618334326
679078,1618335560
679079,1618335906
679080,1618337616
679081,1618338678
679082,1618339531
679083,1618340019
679084,1618340325
679085,1618340413
679086,1618340775
679087,1618340994
679088,1618341103
679089,1618341661
679090,1618342131
679091,1618342507
679092,1618344408
679093,1618345523
679094,1618345981
679095,1618347177
679096,1618348645
679097,1618349162
679098,1618349433
679099,1618350083
679100,1618350675
679101,1618352002
679102,1618352231
679103,1618352316
679104,1618352778
679105,1618353266
679106,1618353269
679107,1618353765
679108,1618354372
679109,1618355035
679110,1618356037
679111,1618356231
679112,1618356412
679113,1618357379
679114,1618357762
679115,1618357781
679116,1618359427
679117,1618360914
679118,1618361683
679119,1618361829
679120,1618364437
679121,1618366504
679122,1618366825
679123,1618367441
679124,1618367563
679125,1618367827
679126,1618367890
679127,1618368086
679128,1618368956
679129,1618369311
679130,1618369739
679131,1618370150
679132,1618370249
679133,1618370540
679134,1618371697
679135,1618372456
679136,1618376904
679137,1618376967
679138,1618377815
679139,1618379183
679140,1618379235
679141,1618379643
679142,1618379846
679143,1618380792
679144,1618381421
679145,1618381646
679146,1618381740
679147,1618382105
679148,1618382174
679149,1618384346
679150,1618384899
679151,1618385501
679152,1618387105
679153,1618387422
679154,1618387791
679155,1618389647
679156,1618390043
679157,1618391526
679158,1618392206
679159,1618392852
679160,1618393175
679161,1618393211
679162,1618394025
679163,1618394813
679164,1618395302
679165,1618395963
679166,1618396202
679167,1618396509
679168,1618396572
679169,1618396589
679170,1618397213
679171,1618397385
679172,1618398544
679173,1618398751
679174,1618399001
679175,1618399126
679176,1618399846
679177,1618400305
679178,1618401420
679179,1618401724
679180,1618402812
679181,1618403349
679182,1618403641
679183,1618405046
679184,1618406866
679185,1618406861
679186,1618406877
679187,1618409108
679188,1618409559
679189,1618409666
679190,1618409895
679191,1618410597
679192,1618411035
679193,1618412156
679194,1618412384
679195,1618413099
679196,1618413870
679197,1618414105
679198,1618414897
679199,1618414990
679200,1618415096
679201,1618415408
679202,1618415676
679203,1618416949
679204,1618417384
679205,1618418641
679206,1618419813
679207,1618419988
679208,1618420793
679209,1618421573
679210,1618422091
679211,1618422221
679212,1618422294
679213,1618422437
679214,1618423238
679215,1618424224
679216,1618424318
679217,1618424405
679218,1618424821
679219,1618425219
679220,1618425333
679221,1618425536
679222,1618426233
679223,1618426409
679224,1618427663
679225,1618427684
679226,1618427800
679227,1618428142
679228,1618433066
679229,1618434471
679230,1618435064
679231,1618435331
679232,1618435932
679233,1618436479
679234,1618436872
679235,1618437300
679236,1618438216
679237,1618438326
679238,1618438431
679239,1618439286
679240,1618439353
679241,1618439846
679242,1618441217
679243,1618441290
679244,1618441933
679245,1618443126
679246,1618443301
679247,1618443409
679248,1618444152
679249,1618444236
679250,1618444308
679251,1618445273
679252,1618445380
679253,1618445943
679254,1618446535
679255,1618446576
679256,1618447277
679257,1618447320
679258,1618448126
679259,1618448261
679260,1618448472
679261,1618449378
679262,1618449852
679263,1618450273
679264,1618450318
679265,1618451255
679266,1618451627
679267,1618452946
679268,1618453044
679269,1618453354
679270,1618454039
679271,1618454926
679272,1618455558
679273,1618455587
679274,1618455851
679275,1618456217
679276,1618457149
679277,1618457270
679278,1618457361
679279,1618459314
679280,1618459478
679281,1618460145
679282,1618460512
679283,1618461165
679284,1618461399
679285,1618461511
679286,1618461669
679287,1618462154
679288,1618463546
679289,1618464294
679290,1618464365
679291,1618464377
679292,1618466039
679293,1618466486
679294,1618467331
679295,1618467838
679296,1618467923
679297,1618468865
679298,1618470269
679299,1618474155
679300,1618474412
679301,1618475039
679302,1618475248
679303,1618475314
679304,1618475816
679305,1618476036
679306,1618476128
679307,1618476658
679308,1618477093
679309,1618477155
679310,1618478066
679311,1618478190
679312,1618478278
679313,1618478505
679314,1618479466
679315,1618480005
679316,1618480668
679317,1618480956
679318,1618481485
679319,1618481578
679320,1618481700
679321,1618482026
679322,1618482235
679323,1618482414
679324,1618482960
679325,1618483118
679326,1618483594
679327,1618486568
679328,1618486551
679329,1618486840
679330,1618486897
679331,1618487324
679332,1618487799
679333,1618488160
679334,1618488839
679335,1618488877
679336,1618489022
679337,1618489213
679338,1618490080
679339,1618490652
679340,1618490686
679341,1618490775
679342,1618490911
679343,1618492036
679344,1618492795
679345,1618492911
679346,1618493879
679347,1618494544
679348,1618494884
679349,1618495470
679350,1618496404
679351,1618496766
679352,1618497481
679353,1618498190
679354,1618499865
679355,1618500121
679356,1618500923
679357,1618501475
679358,1618501970
679359,1618504410
679360,1618504893
679361,1618505146
679362,1618505416
679363,1618505409
679364,1618505760
679365,1618505969
679366,1618506226
679367,1618506589
679368,1618507609
679369,1618507822
679370,1618507936
679371,1618508116
679372,1618508517
679373,1618508987
679374,1618509145
679375,1618509634
679376,1618510001
679377,1618509991
679378,1618510977
679379,1618511334
679380,1618511557
679381,1618511678
679382,1618511960
679383,1618512874
679384,1618513210
679385,1618513392
679386,1618513822
679387,1618514590
679388,1618514770
679389,1618515282
679390,1618515388
679391,1618515600
679392,1618515703
679393,1618516306
679394,1618516818
679395,1618517283
679396,1618517334
679397,1618518482
679398,1618518954
679399,1618519129
679400,1618519422
679401,1618520985
679402,1618521071
679403,1618522070
679404,1618522182
679405,1618523057
679406,1618524593
679407,1618524649
679408,1618524658
679409,1618524845
679410,1618525682
679411,1618525779
679412,1618525854
679413,1618526425
679414,1618526496
679415,1618526618
679416,1618527451
679417,1618527547
679418,1618527595
679419,1618528003
679420,1618529651
679421,1618529928
679422,1618530933
679423,1618531716
679424,1618531893
679425,1618532080
679426,1618532951
679427,1618535173
679428,1618536476
679429,1618538100
679430,1618538286
679431,1618540389
679432,1618541448
679433,1618541610
679434,1618542403
679435,1618543357
679436,1618543622
679437,1618544183
679438,1618546759
679439,1618547020
679440,1618547150
679441,1618549735
679442,1618551012
679443,1618551179
679444,1618551221
679445,1618551383
679446,1618551829
679447,1618552002
679448,1618552081
679449,1618552712
679450,1618553723
679451,1618555398
679452,1618556427
679453,1618558008
679454,1618558656
679455,1618560287
679456,1618560333
679457,1618561517
679458,1618561572
679459,1618561717
679460,1618563618
679461,1618563854
679462,1618564919
679463,1618565035
679464,1618565391
679465,1618567105
679466,1618567749
679467,1618569151
679468,1618569303
679469,1618570052
679470,1618570398
679471,1618570557
679472,1618570904
679473,1618570936
679474,1618571024
679475,1618571059
679476,1618572474
679477,1618573178
679478,1618573923
679479,1618574474
679480,1618575249
679481,1618576620
679482,1618577140
679483,1618577494
679484,1618578299
679485,1618579376
679486,1618579974
679487,1618580195
679488,1618581098
679489,1618583286
679490,1618584198
679491,1618584585
679492,1618585889
679493,1618586273
679494,1618591126
679495,1618592016
679496,1618592181
679497,1618592533
679498,1618592549
679499,1618592986
679500,1618594724
679501,1618595495
679502,1618595563
679503,1618596743
679504,1618597848
679505,1618598220
679506,1618598527
679507,1618599731
679508,1618600578
679509,1618601325
679510,1618601623
679511,1618601810
679512,1618602588
679513,1618603186
679514,1618603251
679515,1618604532
679516,1618605538
679517,1618608788
679518,1618609934
679519,1618610185
679520,1618610589
679521,1618611473
679522,1618611499
679523,1618615437
679524,1618616612
679525,1618617477
679526,1618620894
679527,1618622696
679528,1618622907
679529,1618623077
679530,1618623164
679531,1618623456
679532,1618624434
679533,1618625051
679534,1618625350
679535,1618625377
679536,1618625393
